osm_id,osm_type,name,amenity,operator,operator_type,addr_street,phone,website,latitude,longitude
568365928,way,Escola Estadual José Lins do Rêgo,school,Secretaria da Educação do Estado de São Paulo,,Estrada do M'Boi Mirim,+55 11 5514 0115,,-23.6759432,-46.7556144
574191111,way,E.E. Profº Arnaldo Laurindo,school,,,Rua Altino Alves de Abreu,,,-23.6634527,-46.7512445
574191119,way,E.M.E.F. M'Boi Mirim II,school,PMSP,,,,,-23.6653981,-46.7459599
574191125,way,C.E.I. Manga Rosa,school,,,,,,-23.6651223,-46.7468633
574533463,way,Colégio Savioli,school,,,Rua Bartolomeu Bejarano,,,-23.6692166,-46.7394704
576042762,way,Colégio Brasileiro Islâmico,school,,,Rua Santa Rita,+55 11 3221-0166,http://www.colegiobrasileiroislamico.com.br/,-23.527176,-46.6063438
583506404,way,Escola Estadual Euripedes de Castro,school,,,,,,-23.4808256,-46.5757976
583506408,way,CEI Vereador Francisco Marcondes de Oliveira,school,Prefeitura Municipal de São Paulo,government,Rua Carlos dos Santos,,,-23.4794274,-46.5729262
585192299,way,Escola Estadual Professor Ary Jorge Zeitune,school,Secretaria da Educação do Estado de São Paulo,government,Rua Orlando Ramos,+55 11 2436 0457,,-23.417477,-46.4063169
585996473,way,Escola Estadual Professor Rubens Moreira da Rocha,school,Secretaria da Educação do Estado de São Paulo,government,Avenida Alfredo Maluf,+55 11 4996 1663,,-23.6299091,-46.5212325
585997945,way,Centro Educacional Unificado Dora Mancini,school,,,Rua Manuel Quirino de Mattos,+55 11 3793-0131,,-23.6095819,-46.4940591
585998314,way,Escola Municipal de Educação Fundamental Olival Costa,school,,,Avenida João Rodrigues Ruiz,+55 11 2019-4786,,-23.6108433,-46.493508
586111830,way,Escola Municipal Professora Valdelice Aparecida Mediros Prass,school,,,Praça Manoel de Almeida dos Santos,,,-23.651627,-46.8141111
586118416,way,Escola Estadual Professor Ede Wilson Gonzaga,school,Secretaria da Educação do Estado de São Paulo,government,Rua Gabão,+55 11 4783 2303,,-23.6427024,-46.8114726
586745495,way,Escola Estadual Alexandrina Bassith,school,Secretaria da Educação do Estado de São Paulo,government,Rua Avaré,+55 11 4782 3850,,-23.6798983,-46.8042344
586996164,way,Escola Municipal de Educação Fundamental Fagundes Varella,school,,,Avenida Augusto Barbosa Tavares,+55 11 5841 6329,,-23.6428236,-46.7876045
587264009,way,Escola Estadual Professor Josué Benedicto Mendes,school,Secretaria da Educação do Estado de São Paulo,government,Rua Professor Sud Menucci,+55 11 3686 4582,,-23.4976479,-46.8046837
587305380,way,E.E Professor Oreste Rosolia,school,Secretaria da Educação do Estado de São Paulo,government,Rua Padre Jeronimo Machado,+55 11 2741 7659,,-23.5437517,-46.4797315
587311245,way,EMEI Professor Luciano Roberto,school,PMSP,government,Rua Padre Cláudio Gomes,+55 11 2741-6413,,-23.5445838,-46.4794024
587928233,way,Escola Municipal Professor Felipe Ricci de Camargo,school,Prefeitura Municipal de Santo André,government,Rua Basiléia,+55 11 44723964,,-23.6304244,-46.5016927
588814713,way,Escola Estadual Doutor Carlos Augusto de Freitas Villalva Júnior,school,Sercretaria da Educação do Estado de São Paulo,government,Avenida Engenheiro Armando de Arruda Pereira,+55 11 5017 3988,,-23.6338892,-46.6447789
591672026,way,CEU das Artes Camila da Silva Rossafa,school,,,Rua Herbert de Souza,,,-23.578214,-46.8078285
592886682,way,Escola Técnica Raposo Tavares,school,Centro Paula Souza,government,Rua Cachoeira Poraquê,+55 11 3782 5782,http://etecraposotavares.com.br/,-23.5876546,-46.7981831
592892141,way,Escola Municipal de Educação Fundamental Professora Maria Alice Borges Ghion,school,,,Rua Cachoeira Poraquê,+55 11 3782 8909,,-23.5869229,-46.8009215
595650046,way,Escola Municipal de Educação Infantil Deputado Gilberto Chaves,school,,,Rua Sara Newton,+55 11 3782 1145,,-23.5835376,-46.7917969
595941115,way,Escola Municipal de Educação Fundamental José Martiniano de Alencar,school,,,Rua João de Deus,+55 11 3691 7247,,-23.5538318,-46.7848554
596551984,way,Escola Estadual Professora Maria Carolina Casini Cardim,school,Secretaria da Educação do Estado de São Paulo,government,Rua Purus,+55 11 4091-6165,,-23.6652461,-46.6195713
598386448,way,Fundação Heydenreich - Projeto Uirtapuru,school,,,Rua João Pires de Camargo,+55 11 4701 5641,https://www.projetouirapuru.org.br/,-23.6102097,-46.782168
598417131,way,Escola Municipal Infantil São Judas Tadeu,school,,,Rua Vicente Leporace,+55 11 4139 6228,,-23.6291673,-46.8112137
600910938,way,Escola Municipal Engenheiro Eduardo Benjamin Jafet,school,,,Estrada Municipal do Espigão,+55 11 4613 0287,,-23.602925,-46.8245079
602704032,way,Escola Estadual Dirce Pastore Donato,school,,,Rua Bom Jesus da Cachoeira,,,-23.4729807,-46.566007
603112622,way,Doce Poly,school,,,Rua São Benedito,,,-23.648649,-46.7018269
606140486,way,Escola Municipal de Educação Fundamental Quintino Bocaiúva,school,,,Rua Doutor Bento Vidal,+55 11 3609 0897,,-23.5710636,-46.7943669
607988331,way,Escola Estadual Professor Hélio Polesel,school,Secretaria da Educação do Estado de São Paulo,government,Rua Cordeiros,+55 11 2436 1682,,-23.4070132,-46.3914098
607989321,way,Escola Estadual Maria Montessori,school,Governo do Estado de São Paulo,government,Avenida Conceição,,,-23.5005665,-46.5929553
607990759,way,E.E Professor Arthur Marret,school,Secretaria da Educção do Estado de São Paulo,government,Rua Fabio Salvador Bei,+55 11 2436 1631,,-23.4068902,-46.3977778
608681435,way,Centro Educacional Armando Vidigal,school,,,Avenida Augusto de Almeida Batista,+55 11 4149 6203,,-23.6599832,-46.8161609
608684383,way,Escola Estadual Comendador Miguel Maluhy,school,Secretaria de Educação do Estado de São Paulo,government,Estrada dos Mirandas,+55 11 5842 7624,,-23.6156835,-46.7562303
608981027,way,Escola Municipal de Educação Fundamental Pastor Josias Baptista,school,,,Rua Odair Messias de Paula,+55 11 3602 2024,,-23.4987938,-46.7905366
609338035,way,Escola Muncipal de Educação Infantil João Evangelista de Oliveira,school,,,Rua Dom Feliciano,+55 11 4191 5865,,-23.5040243,-46.8134459
609342655,way,Escola Estadual Professor Doutor Luiz Lustosa da Silva,school,Secretaria da Educação do Estado de São Paulo,government,Rua Luiz Gatti,+55 11 3686 1627,,-23.496877,-46.7863377
609610049,way,Escola Estadual Rafael Thomeu,school,Secretaria da Educação do Estado de São Paulo,government,Rua Flor da Serra,+55 11 2436 2052,,-23.3984996,-46.3951394
609622896,way,Escola Estadual Professor Estevam Dias Tavares,school,Secretaria da Educação do Estado de São Paulo,government,Travessa São Roque,+55 11 2436 1446,,-23.4188109,-46.4073376
609820872,way,Escola Municipal de Educação Básica Paschoal Carlos Magno,school,Secretaria Municipal da Educação,government,Rua Nigéria,+55 11 4178 2502,,-23.666357,-46.6085635
610567464,way,Escola Municipal Benedito Vicente de Oliveira,school,,,Rua Joaquina de Jesus,+55 11 2403 0385,,-23.4328287,-46.4961778
610574083,way,CEAF,school,,,Estrada do Elenco,,,-23.4243558,-46.5041624
610585345,way,Escola Estadual Professor Milton Cernach,school,Secretaria da Educação do Estado de São Paulo,government,Rua Samurai,+55 11 2402 3534,,-23.4215929,-46.5046977
610942260,way,Escola Estadual Professora Valderice Therezinha da Mota Campos Marchini,school,Secretaria da Educação do Estado de São Paulo,government,Avenida Doutor Aníbal Martins,+55 11 2402 0378,,-23.4314765,-46.5152842
614257553,way,Escola Estadual Perola Byington Dona,school,Secretaria da Educação do Estado de São Paulo,government,Rua Doutor Alcides de Campos,+55 11 5565 5913,,-23.6627952,-46.6421147
615032971,way,EMEF Luiz Bortolosso,school,,,Avenida Brasil,+55 11 3656 6557,,-23.5157093,-46.7843182
615039954,way,CEMEI João de Farias,school,,,Avenida O Trabuco Rádio Jornal,+55 11 3693 5357,,-23.4988297,-46.7693918
615438249,way,Colégio Anglo 21,school,,,Rua Comendador Elias Zarzur,,https://www.colegioanglo21.com.br/,-23.6494099,-46.7009181
615438262,way,Escola Fadelito Alto da Boa Vista,school,,,Rua Conde de Itu,,,-23.6483831,-46.7011079
615972908,way,Escola Municipal de Educação Infantil Castelo Encantado,school,,,Avenida Presidente Tancredo de Almeida Neves,+55 11 4187 3707,,-23.533626,-46.8215624
617516064,way,Escola Estadual Professora Yolanda Bernardini Robert,school,Secretaria da Educação do Estado de São Paulo,government,Rua Francisco de Alvarenga,+55 11 5621 2969,,-23.680654,-46.6362151
617653640,way,Escola Municipal de Educação Fundamental Padre Chico Falconi,school,SME-SP,,Rua Brilho do Sol,,,-23.51387,-46.4033133
617654180,way,Escola Municipal de Educação Fundamental Jardim Bartira,school,SME-SP,,Estrada Dom João Neri,,,-23.513876,-46.4023131
617654563,way,Escola Estadual Professor Roberto Simonini,school,,,,,,-23.5194311,-46.4045919
617894658,way,Instituto Educacional Luterano,school,,,Avenida Herman Tellles Ribeiro,,https://ieluterano.com.br/,-23.5446912,-46.3705353
618145201,way,Escola de Administração Penitenciária Doutor Luiz Camargo Wolfmann,school,,,Avenida General Ataliba Leonel,,,-23.5050355,-46.6211713
618151921,way,EMEFM Vereador Antõnio Sampaio,school,,,Rua Voluntários da Pátria,,,-23.5141661,-46.6267725
618155144,way,Maple Bear,school,,,Rua Frei Vicente do Salvador,,,-23.4979644,-46.6283419
618159431,way,Colégio Objetivo Pionneiro,school,,,Avenida Engenheiro Caetano Alvares,,,-23.4869013,-46.6405805
618704244,way,Escola Estadual Professora Rosana Sueli Funari,school,Secretaria da Educação do Estado de São Paulo,government,Estrada São José,+55 11 4782 1028,,-23.6570287,-46.8045204
619180167,way,EMEF Jean Mermoz,school,,,Rua Correia de Lemos,,,-23.6079281,-46.6365042
619195769,way,Escola Estadual Professora Helena Lemmi,school,,,Rua Juá,,,-23.612598,-46.6347386
619202173,way,EMEI Tenente Paulo Alves,school,,,,,,-23.6059003,-46.6335444
619637517,way,Escola Estadual Dona Maria do Carmo Campos Ferreira,school,Secretaria da Educação do Estado de São Paulo,government,Rua Gagliano Netto,,https://eedmariadocarmocamposferreira.blogspot.com/,-23.6810295,-46.7767006
619917368,way,Cursinho Maximize,school,,,Rua Carlos Gomes,,,-23.6539467,-46.7012024
619917384,way,Colégio Adventista de Santo Amaro,school,,,Rua Professor Delgado de Carvalho,,,-23.6541515,-46.6998391
620484594,way,Escola Municipal de Educação Fundamental Professora Maria Berenice dos Santos,school,Prefeitura de São Paulo,government,Rua Barbosa Vilas Boas,+55 11 5891 6564,,-23.6736441,-46.7385997
620507896,way,Escola Municipal Municipal de Educação Fundamental e Infantil Sylvia da Silveira de Martini,school,Secretaria Municipal de Educação,,Estrada Stella Mazzuca,+55 11 4675 8658,,-23.5219771,-46.3728809
620621654,way,Colégio Harmonia,school,Associação Harmonia de Educação e Cultura,private,Avenida Caminho do Mar,+55 11 4368 9560,https://ceharmonia.com.br/,-23.6634739,-46.570544
620692868,way,CEI Maurice Bou Assi,school,,,Estrada do Bandeirante,+55 11 4675 9689,,-23.5373273,-46.384219
621003575,way,Colegio Heitor Villas Lobos,school,,,Avenida Júlio Buono,,,-23.4856458,-46.5925503
621014646,way,Colégio Poeta Manuel Bandeira,school,,,Rua Ataliba Viêira,,,-23.4895779,-46.5844032
621084008,way,Colégio Professora Suely Nicollozzi,school,,,Avenida Gustavo Adolfo,,,-23.4852365,-46.5827488
621527884,way,E.M.E.I doracil,school,,,Rua Big Boys,,,-23.5133983,-46.402804
621820691,way,Escola Estadual Professor Miguel Oliva Feitosa,school,,,Rua Tarcon,,,-23.4087224,-46.7410937
621822770,way,Colégio Anna Tavares,school,,,Rua João José de Godoi,+55 11 3917 5307,http://annatavares.com.br/,-23.4049218,-46.7495444
621838160,way,Colégio Pentágono Morumbi,school,,,Rua Cidade de Rio Pardo,+55 11 37476277,https://www.colegiopentagono.com/,-23.6291634,-46.7415249
621919825,way,Escola Estadual General Humberto de Souza Mello,school,,,Avenida Deputado Cantídio Sampaio,,,-23.4357192,-46.7172978
622225711,way,Escola Municipal de Educação Infantil Professora Célia Ribeiro Landim,school,,,Praça Craveiro do Campo,,,-23.4790731,-46.4199041
622601114,way,Escola Municipal de Ensino Fundamental Professor Antônio D'Ávila,school,,,Rua Igarapé Água Azul,+55 11 2282-1569;+55 11 2516-0371,,-23.593946,-46.4080556
622757255,way,Emei Jardim da Conquista II,school,,,,,,-23.6084084,-46.4475228
622759009,way,Escola Estadual Carrãozinho III,school,,,,,,-23.6085583,-46.453774
622762598,way,Escola Municipal de Ensino Fundamental Professor Carlos Correa mascaro,school,,,,,,-23.6046729,-46.445082
622796944,way,Escola Estadual Conjunto Habitacional Carrãozinho,school,,,,,,-23.6113208,-46.4511016
622885062,way,Paulista Instituição de Ensino,school,,,Rua Júlio César Moreira,+55 11 2754 1333,https://paulista-ie.com.br/,-23.6316789,-46.4631005
622973155,way,E. M de Educação Infantil Graciliano Ramos,school,,,Rua Guirapá,,,-23.5012743,-46.4219238
622973156,way,EMEI GRACILIANO RAMOS,school,,,Rua Guirapá,,,-23.5013268,-46.4220512
622997643,way,CEI Irmã Ilde França,school,,,Rua Pedro Geraldo Nascimento,,,-23.524299,-46.4106972
623673653,way,EMEF BRASILIO MACHADO NETO,school,Prefeitura Municipal de São Paulo,government,,,,-23.6131123,-46.5080876
623729611,way,Escola Estadual Francisco Mignone,school,Estado de São Paulo,public,Rua Rio Birigui,,,-23.5840181,-46.4524574
624021842,way,Sesi Escolinha,school,,,Rua Deodato Saraiva da Silva,,,-23.535855,-46.4759333
624789299,way,Escola Municipal de Educação Infantil Cristine Aparecida de Oliveira Braga,school,Secretaria de Educação,government,Rua Maria Grandin dos Santos,+55 11 3692 7534,,-23.5674744,-46.7774365
626344266,way,Escola Municipal de Ensino Fundamental Frei Antônio Sant'Ana Galvão,school,,,Rua General Jerônimo Furtado,+55 11 2241 7328,,-23.4643982,-46.5695733
627179298,way,Escola Estadual Professora Mirna Loide Correia Ferle,school,Secretaria da Educação do Estado de São Paulo,government,Avenida Barão de Mauá,+55 11 4576 1844,,-23.6704506,-46.4239082
627294739,way,Escola Estadual Visconde de Mauá,school,Secretaria da Educação do Estado de São Paulo,government,Rua Santos Dumont,+55 11 4519 8716,,-23.6688166,-46.4564151
627426249,way,Escola Municipal Doutora Darci Aparecida Fincatti Fornari,school,Secretaria da Educação,government,Rua Elza Jorge,+55 11 4512 7541,,-23.6817943,-46.4131383
627453733,way,Escola Estadual Professor Ariovaldo Pupo Amorim,school,Secretaria da Educação do Estado de São Paulo,government,Avenida Brasil,+55 11 4541 1101,,-23.6882192,-46.4501446
627455670,way,Escola Estadual Professor Antônio Lapate Netto,school,Secretaria da Educação do Estado de São Paulo,government,Rua da Liberdade,+55 11 4516 3944,,-23.6579966,-46.4534412
627456415,way,Escola Estadual Professor Antônio Messias Szymanski,school,Secretaria da Educação do Estado de São Paulo,,Avenida José Ricardo Nalle,+55 11 4513 1581,,-23.7001687,-46.4512867
627466960,way,Escola Municipal Professora Marcia Regina Abraham,school,,,Rua Cesário Parmejani,+ 55 11 4514 3306,,-23.6782613,-46.4506787
627469776,way,Escola Estadual Professora Ivone Palma Todorov Ruggieri,school,Secretaria da Educação do Estado de São Paulo,government,Rua Múcio Leão,+55 11 4479 3314,,-23.6252983,-46.4878899
627473747,way,Escola Estadual Dona Esperança de Oliveira Saavedra,school,Secretaria da Educação do Estado de São Paulo,government,Rua Elza Jorge,+55 11 4576 2999,,-23.6819808,-46.4125215
627474733,way,Escola Estadual Professora Emília Crem dos Santos,school,Secretaria da Educação do Estado de São Paulo,government,Rua Samuel Wainer,+55 11 4545 0770,,-23.6842848,-46.441551
631148358,way,Escola Estadual Tristao de Athayde,school,Secretaria da Educação do Estado de São Paulo,,Rua Vicente Adamo Zara,+55 11 4043 9703,,-23.6899569,-46.6305395
631148535,way,Escola Estadual José Marcato,school,Secretaria da Educação do Estado de São Paulo,government,Rua Visconde de Itaboraí,+55 11 4048 1353,,-23.6908399,-46.6323788
632365917,way,Saint Nicholas School,school,,,Rua do Emissário,+55 11 3465-6666;+55 11 3465-9666,https://www.stnicholas.com.br/pinheiros,-23.5717833,-46.6933636
632667629,way,Aquarela Escola de Educação Infantil,school,,,Alameda Dom Pedro de Alcântara,+55 11 4330 1044,,-23.7037544,-46.540458
635085252,way,Escola Estadual de Período Integral Professor Ennio Chiesa,school,Secretaria da Educação do Estado de São Paulo,government,Rua Mariano Manzoni,+55 11 2408 4458,,-23.4587382,-46.5425935
635458662,way,Cei Vila Curuça ll,school,,,,,,-23.5088019,-46.4267339
637676125,way,Escola Estadual Lauro Gomes de Almeida,school,Secretaria da Educação do Estado de São Paulo,government,Rua General Craveiro Lopes,+55 11 4238 3089,,-23.6521096,-46.5684402
637848883,way,Instituto Educacional Portinari,school,,,Rua Lourenço Saporito,+55 11 5842-4062,https://www.institutoportinari.com.br/,-23.6256575,-46.7635498
639424672,way,Escola Municipal Carolina Moreira Da Silva,school,,,Rua Natal,,,-23.6561798,-46.4646703
639424673,way,E.E Mahatma Ghandi,school,Governo do Estado de São Paulo,government,Rua Natal,,,-23.6560391,-46.4644294
639498380,way,Escola Municipal Doutor Alberto Francia Gomes Martins,school,Prefeitura Municipal de Santo André,government,Rua Parsifal,+55 11 4479 3713,,-23.6288822,-46.519752
639777639,way,Escola Municipal de Educação Fundamental Bartolomeu Campos de Queirós,school,,,Avenida Arquiteto Vilanova Artigas,+55 11 2702-6842,,-23.6021407,-46.5032219
639843567,way,Escola Estadual Romeu Montoro,school,Secretaria da Eduacação do Estado de São Paulo,,Rua Luis Juliani,+55 11 2703 1094,,-23.6172408,-46.5064616
639846011,way,Escola Estadual Professor Aroldo de Azevedo,school,Secretaria da Educação do Estado de São Paulo,government,Rua Filipa Álvares,+55 11 2703 1852,,-23.6059705,-46.5100611
642003092,way,Colégio Starmax,school,,,Avenida Santo Antônio,,,-23.5439657,-46.7774006
642003093,way,Escola Ateneu,school,,,Avenida Santo Antônio,,,-23.5429,-46.7766026
643465349,way,Escola Estadual Tide Setubal,school,Secretaria da Educação do Estado de São paulo,,Rua Jaime Barcelos,+55 11 2297-0138;+55 11 2297-2766,,-23.5009268,-46.4487401
643962590,way,Escola Municipal de Educação Infantil José Auricchio,school,,,Rua Santa Rosa,+55 11 4224 3030,,-23.6136983,-46.5683076
643968822,way,Centro Educacional Unificado Professora Arlete Persoli,school,Secretaria de Educação,government,Estrada das Lágrimas,+55 11 2083 2203,http://portal.sme.prefeitura.sp.gov.br/CEU-Heliopolis,-23.6222499,-46.590898
643972670,way,Escola Estadual Professor Demosthenes Marques,school,Secretaria da Educação do Estado de São Paulo,government,Rua Alencar Araripe,+55 11 2274 0382,,-23.6124132,-46.596996
644030464,way,Escola Municipal de Educação Fundamental Professor Leão Machado,school,,,Avenida Carlos Liviero,+55 11 2331 7070,,-23.6449742,-46.5934735
644033652,way,Escola Estadual Henrique de Souza Filho - Henfil,school,Secretaria da Educação do Estado de São Paulo,government,Rua Gastão Fromenti,+55 11 2331 7188,,-23.6480713,-46.5946256
645706641,way,Colégio Franciscano Nossa Senhora do Carmo,school,Congregação das Irmãs de São Francisco da Providência de Deus,,Rua Barão de Tramandaí,+55 11 2084-7300,https://www.franscarmo.com.br/,-23.5980514,-46.5602198
647386598,way,Colégio Cristóvão Colombo,school,,,,,,-23.6344897,-46.7375469
647874903,way,Escola Municipal de Ensino Fundamental Cidade de Osaka,school,,,Avenida Baronesa de Muritiba,+55 11 2015-3201,,-23.623775,-46.4712482
647874904,way,Escola Municipal de Educação Infantil Manoel Fiel Filho,school,,,Rua Doutor Aristides Ricardo,+55 11 2015-3211,,-23.6250928,-46.469588
649294539,way,Escola Municipal de Ginástica Olimpica,school,,,,,,-23.5412884,-46.7841482
650807743,way,Escola Estadual Professor Pércio Puccini,school,Secretaria da Educação do Estado de São Paulo,government,Avenida Eduardo Prado,+55 11 4479 3216,,-23.6427507,-46.5013819
650807744,way,Escola Municipal Professor José Augusto Leite Franco,school,Prefeitura Municipal de Santo André,government,Rua Iraúna,+55 11 4472 3466,,-23.6433968,-46.5014156
650812898,way,Escola Estadual Joaquim Cardoso Lúcio Filho,school,Secretaria da Educação do Estado de São Paulo,,Rua Saquarema,+55 11 4472 5777,,-23.6489567,-46.499574
651221609,way,Escola Estadual João Paulo II,school,Secretaria da Educação do Estado de São Paulo,government,Rua Barnabé Costa,+55 11 4514 7259,,-23.6672759,-46.4410802
651521519,way,Escola Estadual Dom Jorge Marcos de Oliveira,school,Secretaria da Educação do Estado de São Paulo,government,Avenida Dona Benedita Franca da Veiga,+55 11 4576 2022,,-23.6582091,-46.4247351
651624041,way,Escola Estadual Professor Luiz Washington Vita,school,Secretaria da Educação do Estado de São Paulo,government,Rua Vice-Presidente Urbano Santos da Costa Araújo,+55 11 4555 5551,,-23.6697979,-46.4767911
652483194,way,Escola Estadual Professora Flora Stella,school,Secretaria da Educação do Estado de São Paulo,government,Estrada do Guapiúva,+55 11 4187 0131,,-23.5479312,-46.8232067
655265151,way,Escola Estadual Leonardo Vilas Boas,school,Secretaria da Educação do Estado de São Paulo,government,Avenida José Barbosa de Siqueira,+55 11 3607 0012,,-23.5480082,-46.8098111
655496732,way,Escola Estadual Professor José Jorge,school,Secretaria da Educação do Estado de São Paulo,government,Avenida Pinheiro,+55 11 3608 0544,,-23.5370785,-46.8072301
655788281,way,Escola Municipal de Educação Fundamental Professor Luciano Felício Biondo,school,,,Avenida Flora,+55 11 3691 6170,,-23.5568303,-46.7879001
656355911,way,Escola Municipal Jardim Primavera,school,,,Rua das Carambolas,,,-23.42398,-46.3669922
657325712,way,Escola Municipal de Ensino Fundamental Deputado Alfredo Farhat,school,,,Rua Valdir Soares Lopes,+55 11 3608 6959,,-23.5434918,-46.8137482
657454950,way,Escola Estadual Walter Negrelli,school,Secretaria da Educação do Estado de São Paulo,government,Rua Calixto Barbieri,+55 11 3603 9788,,-23.5149342,-46.7877324
657757846,way,Escola Municipal de Educação Infantil Professor Emir Macedo Nogueira,school,,,Rua César Ladeira,+55 11 3591 8115,,-23.5623202,-46.8036672
657757847,way,Escola Estadual Antônio de Almeida Júnior,school,Secretaria da Educação do Estado de São Paulo,government,Rua César Ladeira,+55 11 3609 2611,,-23.5632297,-46.8045194
660525858,way,Cólegio Santa Ines,school,,,Rua Três Rios,+55 11 3334-9055,https://www.colegiodesantaines.com.br,-23.5284512,-46.6373547
660846830,way,Escola Estadual Aladino Polon,school,Secretaria da Educação do Estado de São Paulo,government,Avenida Prefeito Engenheiro Gino Dartora,+55 11 4442 0809,,-23.3578335,-46.7271061
660847412,way,Escola Estadual Albino Fiore,school,Secretaria da Educação do Estado de São Paulo,government,Rua Pará,+55 11 4442 1527,,-23.3574721,-46.7327481
660967908,way,Escola Municipal de Educação Fundamental Lourides Dell Porto,school,,,Rua Cardeal,+55 11 4441 3531,,-23.3780877,-46.7224476
660967909,way,EMEMI Antônio Manoel Monteiro,school,,,Rua Cardeal,+55 11 4441 0663,,-23.3790708,-46.7224322
660970694,way,Escola Municipal de Ensino Fundamental Luciana Pedroni,school,,,Rua Canário,+55 11 4899 5345,,-23.3879938,-46.7162407
663680773,way,Escola Municipal de Ensino Fundamental Professora Rita de Cássia Camargo Rocha,school,Secretaria de Educação,government,Rua Toritama,+55 11 4688 0009,,-23.5093761,-46.8087972
663680775,way,Escola Municipal de Ensino Fundamental Professor José Domingos da Silveira,school,Secretaria de Educação,government,Avenida São Vicente de Paula,+55 11 4193 6317,,-23.5087315,-46.808937
663685702,way,Escola Estadual Francisco Matarazzo Sobrinho,school,Secretaria da Educação do Estado de São Paulo,government,Rua Palestina,+55 11 3602 0872,,-23.5053987,-46.8065309
663860441,way,EMEF Forte dos Reis Magos,school,,,Rua Forte dos Reis Magos,,,-23.6220937,-46.4616559
664683450,way,Escola Municipal de Educação Fundamental Professor Anézio Cabral,school,,,Rua Venezuela,+55 11 3591 7690,,-23.5588247,-46.7766817
664738672,way,Escola Estadual Professor Fernando Buonaduce,school,Secretaria da Educação do Estado de São Paulo,government,Avenida Juscelino Kubitschek de Oliveira,+55 11 3686 0329,,-23.4941401,-46.7987296
665297805,way,EMEF Monteiro Lobato,school,,,Avenida Paula Ferreira,+55 11 3975 0970,,-23.4898425,-46.7178997
665981327,way,Escola Estadual Doutor Olindo Dartora,school,Secretaria da Educação do Estado de São Paulo,government,Avenida Otávio Spigarollo,+55 11 4442 2210,,-23.3829448,-46.7374963
666510537,way,Escola Graduada,school,,,Avenida José Galante,+55 11 3747 4800,https://www.graded.br/,-23.6199654,-46.7346358
666553925,way,Escola Estadua Professora Marilena Piumbato Chaparro,school,Secretaria da Educação do Estado de São Paulo,government,Rua Boaventura Pereira,+55 11 3904 4417,,-23.4909336,-46.7603915
670998704,way,Escola Municipal de Educação Fundamental Jardim Mitsutani,school,,,Travessa Waldemar Cordeiro,+55 11 5824 6912,,-23.6477844,-46.7901049
672010605,way,Escola Estadual Vila Olinda II,school,Secretaria da Educação do Estado de São Paulo,government,Rua Rainha Elisabeth,+55 11 4782 1142,,-23.6506162,-46.7995958
672014273,way,Escola Estadual Joanna Sposito,school,Secretaria da Educação do Estado de São Paulo,government,,,,-23.6531966,-46.7977828
672990878,way,Escola Municipal de Educação Fundamental Professor Joaquim Osório de Azevedo,school,,,Rua João Dartora,+55 11 4442 1612,,-23.359316,-46.7409143
673711907,way,Escola da Prefeitura de Guarulhos Visconde de Sabugosa,school,Prefeitura,government,Rua Ponte Branca,+55 11 2446 3087,,-23.4432,-46.4650026
673727923,way,Escola Estadual Alexandre Lopes Oliveira,school,Secretaria da Educação do Estado de São Paulo,government,Praça Vaticano,+55 11 2432 4526,,-23.4372375,-46.4625912
673896025,way,Escola Estadual Professor Arlindo Pinto da Silva,school,,,Rua Marcion,+55 11 2052-5244,,-23.5150758,-46.4387775
674313233,way,Escola Estadual Mario Toledo de Morais,school,Secretaria da Educação do Estado de São Paulo,government,Rua Ermenio de Oliveira Penteado,+55 11 4441 8140,,-23.3839446,-46.7140258
675045145,way,Escola Estadual  Sebastião Walter Fusco,school,Secretaria da Educação do Estado de São Paulo,government,Avenida Sargento da Aeronaútica Jaime Regalo Pereira,+55 11 2412 5548,,-23.4469173,-46.4659525
675045147,way,Escola Estadual Cidade Soimco II,school,Secretaria da Educação do Estado de São Paulo,government,Avenida Sargento Plinio Fernandes Gonçalves,+55 11 2488 0144,,-23.446394,-46.4660632
675045148,way,EPG Glorinha Pimentel,school,Prefeitura,public,Rua Pedra Lavada,,,-23.4433326,-46.4622799
675498064,way,EMEMI Henrique Degasperi,school,Secretaria Municipal de Educação,government,Rua Luiz Vaz de Camões,+55 11 4442 2616,,-23.3877168,-46.7430693
675502993,way,Núcleo Educacional de Caieiras,school,,,Avenida João Martins Ramos,,,-23.3622479,-46.7361219
675502995,way,EMEMI Professora Martha Aranha Dell Porto,school,,,Avenida João Martins Ramos,,,-23.3624949,-46.7361963
675519908,way,Colégio Medina,school,,,Rua Ruy Barbosa,+55 11 4332 4700,https://colegiomedina.com.br/,-23.7015948,-46.5547371
676103913,way,Escola Estadual Professor Antônio Cândido Corrêa Guimarães Filho,school,Secretaria da Edcuação do Estado de São Paulo,,Avenida Mutinga,+55 11 3621 4575,,-23.504755,-46.7581548
676577497,way,Escola Municipal de Ensino Fundamental Prefeito Nestor de Camargo,school,,,Rua Abelardo Luz,+55 11 4191 2068,,-23.4975132,-46.8136202
678449137,way,Escola Estadual Alfredo Aschar,school,,,,,,-23.5990832,-46.4879686
678961493,way,Escola Municipal de Ensino Fundamental Rita de Jesus,school,,,Rua Duarte Costa,+55 11 4208 5561,,-23.4870042,-46.8050812
678969575,way,Escola Municipal Maternal e Ensino Infantil Maria de Menezes Bezerra,school,Secretaria de Educação,government,Rua Petrolina,+55 11 4191 3212,,-23.508258,-46.8088828
