osm_id,osm_type,name,shop,operator,brand,addr_street,phone,opening_hours,latitude,longitude
9568898832,node,Dantas Horti Frutti,greengrocer,,,Avenida da Barreira Grande,,,-23.5905443,-46.5052564
9588460083,node,Supermercado Paraíso,supermarket,,,Avenida Bento da Silva Bueno,+55 11 4448 1727,,-23.4150488,-46.8225649
9632492777,node,Shell,convenience,,Shell,Avenida Dom Pedro II,,,-23.6521817,-46.5343084
9695905988,node,GG supermecados,supermarket,,,Avenida Guarulhos,,,-23.493075,-46.5463171
9709143860,node,Carrefour Express,convenience,,Carrefour Express,,,,-23.6103465,-46.697333
9717344797,node,Alemão Mercadinho,convenience,,,Rua Particular,,Mo-Fr 07:30-20:00,-23.4170157,-46.5244527
9717868729,node,Oba Hortifruti,greengrocer,,,,,,-23.5416914,-46.5774462
9740480335,node,Mercearia e Quitanda Maky,convenience,,,,+55 11 3722 0794,,-23.5859536,-46.7204117
9802810343,node,Midinight,convenience,,,Avenida Prestes Maia,,,-23.6595639,-46.5553152
9840002904,node,ampm,convenience,,ampm,,,,-23.7004926,-46.548975
9866189796,node,Shell Select,convenience,,Shell Select,,,,-23.4232295,-46.3946174
9876875403,node,Shell Select,convenience,,Shell Select,Avenida Brigadeiro Faria Lima,,,-23.446678,-46.5215097
9885198885,node,Hachiman Produtos Orientais,supermarket,,,,,,-23.5754508,-46.6232347
9885929402,node,Pão de Açúcar,supermarket,,Pão de Açúcar,,,,-23.6451323,-46.7032752
9907102808,node,Master Supermercados,supermarket,,,,,,-23.5756834,-46.6438501
9907106072,node,Master,supermarket,,,,,,-23.554209,-46.6527817
9921734256,node,Cab,convenience,,,,,,-23.6892113,-46.5704195
9925249798,node,tangerina,convenience,,,Avenida Barão de Mauá,,,-23.6651206,-46.4357438
9933123479,node,Carrefour Express,convenience,,Carrefour Express,,,,-23.5480554,-46.6420234
9936860093,node,Carrefour,supermarket,,Carrefour,,,,-23.5703545,-46.660934
9952885795,node,Supermercado Assunção,supermarket,,,Rua Guilherme Marconi,+55 11 98981-0062,Mo-Sa 07:00-20:00; Su 08:00-14:00,-23.6675517,-46.5251507
9989338684,node,Mercado Laticinios Cantera,supermarket,,,,,,-23.5000495,-46.5196556
10065254124,node,Giga Atacado - Cachoeirinha,supermarket,Giga,,Rua Koshun Takara,+55 11 39339974,Mo-Su 07:00-22:00,-23.4631092,-46.6614375
10106660483,node,ampm,convenience,,ampm,Avenida Tiradentes,,,-23.4733189,-46.5317688
10249605139,node,Hortifruti Mangels II,greengrocer,,,Avenida Álvaro Guimarães,,,-23.6971733,-46.5673937
10267700050,node,Carrefour,supermarket,Groupe Carrefour,Carrefour,Avenida das Nações Unidas,,,-23.6292099,-46.7112238
10274148853,node,Oxxo,convenience,,Oxxo,Alameda Campinas,,,-23.567507,-46.6546703
10284825317,node,Oxxo,convenience,,Oxxo,Rua Guarani,,24/7,-23.5275204,-46.6378594
10313320474,node,Blue Point,convenience,,,,,,-23.503967,-46.6211462
10574305110,node,RS Musical,convenience,,,Rua General Osório,,,-23.5357054,-46.6392733
10575511341,node,Armazém Organicos,supermarket,,,Rua Luis Góis,,,-23.6037103,-46.6479567
10575513541,node,Empório Cereália de Produtos Naturais,supermarket,,,Rua Luis Góis,,,-23.6038702,-46.6442354
10595279435,node,Mercado Sugói,supermarket,,,Rua MMDC,,,-23.6689945,-46.5888881
10614390170,node,Hortifruti América,greengrocer,,,Rua Guatemala,,,-23.6925175,-46.4460354
10655322396,node,Oxxo,convenience,,Oxxo,Avenida Olavo Bilac,,,-23.529888,-46.7944437
10656337288,node,Supermercados Quitaúna,supermarket,,,Rua Professor João Antônio Prado,,,-23.5412071,-46.7946875
10673387749,node,Hortifruti Tabai,greengrocer,,,Avenida Benedito Alves Turíbio,+55 11 3605 6146,,-23.5555517,-46.8118271
10679471544,node,GBarbosa,supermarket,,GBarbosa,Rua João Carlos Munhoz Vaqueiro,,,-23.5721911,-46.801283
10688350865,node,Supermercado Jazan,supermarket,,,Avenida José Barbosa de Siqueira,,,-23.5492115,-46.8083005
10688701265,node,Empório Gideão,convenience,,,Avenida José Barbosa de Siqueira,,,-23.5433433,-46.8125268
10691041213,node,Supermercado Máximo,supermarket,,,Avenida Marechal João Batista Mascarenhas de Morais,,,-23.543327,-46.809297
10741311660,node,Oxxo,convenience,,Oxxo,,,"PH,Mo-Su 00:00-24:00",-23.5647452,-46.6855004
10834057005,node,Mini Mercado Fátima,convenience,,,Rua Nossa Senhora de Fátima,,,-23.6242187,-46.565826
10871230627,node,Carrefour Express,convenience,Carrefour Express Guatapará,Carrefour Express,Rua Guatapará,,"Mo-Sa 00:00-24:00,So - 22:00",-23.634051,-46.6403012
10888198495,node,Dia,supermarket,,Dia,,,,-23.668672,-46.4878213
10934038916,node,ampm,convenience,,ampm,Estrada Presidente Juscelino Kubitschek de Oliveira,,,-23.4619917,-46.4140217
10951608808,node,Shell,convenience,,Shell,Avenida Águia de Haia,,,-23.5380664,-46.4765608
10956003107,node,Sacolão da Fartura,supermarket,,,,,,-23.5865986,-46.5689799
10990133926,node,Empório Daruma,supermarket,,,,,,-23.5594595,-46.6614496
10992121084,node,Minuto Pão de Açúcar,supermarket,,Pão de Açúcar,,,"Mo-Sa 07:00-22:00; Su,PH 08:00-20:00",-23.5779153,-46.6349815
10992599439,node,Oxxo,convenience,,Oxxo,,,,-23.5777048,-46.6394613
10992599443,node,Oxxo,convenience,,Oxxo,,,,-23.5845998,-46.6434424
11017323232,node,Mercado Extra,supermarket,,Mercado Extra,,,,-23.5570409,-46.6362459
11047307175,node,Barbosa Supermercados,supermarket,,,Avenida Álvaro Guimarães,+55 11 3003 2557,24/7,-23.6985858,-46.5662166
11061698952,node,Oxxo,convenience,,Oxxo,,,,-23.5660539,-46.6872577
11093506495,node,Kazu Dooces,supermarket,,,,,,-23.5555683,-46.6752671
11103492451,node,Mix,supermarket,,,Avenida Brigadeiro Faria Lima,,,-23.4413478,-46.521502
11146400936,node,Koa Food Market,convenience,,,Avenida da Aclimação,+55 (11) 3275-3002,"Mo-Sa 09:00-22:00; Su,PH 09:00-21:00",-23.572632,-46.6330848
11146491606,node,Meiwa,convenience,,,Rua Batista Cepelos,+55 11 3207-9564,Mo-Sa 08:00-20:00; Su 08:30-13:30,-23.575551,-46.6342988
11160021029,node,Rede plus,supermarket,,,,,,-23.4598398,-46.6751331
11167050985,node,OXXO,convenience,,OXXO,Rua Alexandre Dumas,,24/7,-23.6356167,-46.6983859
11167097717,node,OXXO,convenience,,OXXO,,,24/7,-23.6391186,-46.6958722
11203945598,node,Oxxo,convenience,Grupo Nós,Oxxo,Rua Ernesta Pelosini,,,-23.7011909,-46.5501398
11215827792,node,St. Marche,supermarket,,,,,,-23.5607564,-46.6728332
11218637458,node,Marcos & Lu Mercadinho,convenience,,,Rua São Paulo,,,-23.5568474,-46.6309644
11242285877,node,Vila das Frutas,supermarket,,,,,,-23.6204837,-46.6285115
11251940671,node,DIA Supermercado,supermarket,,Dia,Rua Visconde de Inhaúma,,,-23.6171043,-46.6321113
11256119537,node,Mercado Lucy Dantas,supermarket,,,Rua Francisco José Viana,,Mo-Sa 08:00-20:30; Su 08:00-13:30,-23.6080953,-46.4000464
11256584937,node,Magic Doces,convenience,,,Avenida Souza Ramos,,Mo-Sa 08:00-18:00; Su 08:00-13:00,-23.5800126,-46.4113151
11256635437,node,Martins & Santos,convenience,,,Rua Antônio Venosa,,Mo-Sa 08:00-21:00; Su 08:00-16:00,-23.6079453,-46.4004171
11277880013,node,Cia dos doces,convenience,,,,,,-23.5621922,-46.6870213
11286427900,node,Mercado São Joaquim,supermarket,,,Rua Manoel Leite da Cunha,,,-23.643081,-46.7943946
11288757869,node,Mercado Imperador,supermarket,,,Rua Ana Clara,,de domimgo à domingo das 08:00 as 20:00,-23.6101211,-46.5322033
11290907590,node,Mercadinho jóia,supermarket,,,Rua Ana Clara,,de domingo á domingo das 07:00 ás 20:00,-23.6111471,-46.5300157
11296565522,node,Hortifruti Nações,supermarket,,,,,,-23.6436928,-46.4952758
11308487951,node,Oxxo,convenience,,,,,,-23.5278615,-46.688641
11334765353,node,Americanas express,convenience,,,,,,-23.5645651,-46.6893467
11339470665,node,Gaivota,supermarket,,,,,,-23.5653545,-46.6918564
11396915965,node,Supermercado Nova Central,supermarket,,,,,,-23.6130646,-46.7260663
11396929472,node,Hortifruti do Bahia,greengrocer,,,,,,-23.6136036,-46.7261379
11406392216,node,Oxxo,convenience,,Oxxo,,,,-23.5481907,-46.6881341
11406431192,node,Pão de Açúcar,supermarket,,Pão de Açúcar,,,,-23.5463888,-46.6689622
11410153935,node,Oxxo,convenience,,Oxxo,,,,-23.5360843,-46.6571064
11420369769,node,Dia,supermarket,,Dia,,,,-23.5359302,-46.6569203
11423624155,node,Oxxo,convenience,,Oxxo,,,,-23.5538636,-46.6609847
11423628479,node,Carrefour Express,convenience,,Carrefour Express,,,,-23.5543753,-46.6610132
11435009194,node,Hudson,convenience,,,,,,-23.4274264,-46.4802423
11435700853,node,Mercadinho Nantai,supermarket,,,Rua Mata Machado,,,-23.6052391,-46.5588653
11554657563,node,Oxxo,convenience,,Oxxo,,,,-23.5582119,-46.6871299
11599466670,node,Minuto Pão de Açúcar,convenience,,Minuto Pão de Açúcar,,,,-23.5833591,-46.6043542
11617777353,node,Armazém do Campo,supermarket,,,Alameda Eduardo Prado,,Mo-Sa 09:00-19:00,-23.5310595,-46.6497173
11641458296,node,Mini Mercado Extra,supermarket,,,Rua Santa Izabel,0800 779 6761,"Mo-Fr 07:00-22:00; Sa, Su 08:00-20:00",-23.477896,-46.5419074
11645142358,node,Carrefour Express,convenience,,Carrefour Express,,,,-23.6211969,-46.5528402
11645180531,node,Joanin,supermarket,,,,,,-23.6138661,-46.5727209
11694911714,node,Oxxo,convenience,,Oxxo,Rua dos Vianas,,,-23.7001861,-46.5438877
11762294206,node,Oxxo,convenience,,Oxxo,Rua Loefgren,,,-23.5998545,-46.6337408
11763807536,node,ampm,convenience,,ampm,,,,-23.5153337,-46.676041
11767451238,node,Carrefour Express,convenience,,Carrefour Express,,,,-23.5512812,-46.6498438
11773735890,node,A vendinha,convenience,,,,,,-23.5553839,-46.6780747
11782194551,node,Supermercado Amigos,supermarket,,,,,,-23.5584099,-46.6369402
11784056719,node,Sacolão Avanhandava,supermarket,,,,,,-23.5508262,-46.6464843
11784714165,node,Carrefour Express,convenience,,Carrefour Express,,,,-23.6099164,-46.6944194
11793685299,node,Fonte Nova Supermercado,supermarket,,,Rua Adriático,,,-23.6973964,-46.5151208
11795637617,node,Shell Select,convenience,,Shell Select,,,,-23.5481559,-46.6486578
11795683443,node,Multicoisas,convenience,,,,,,-23.5427521,-46.6564319
11803960551,node,Casa Mart,convenience,,,,,,-23.5544603,-46.6357663
11810063504,node,Oxxo,convenience,,Oxxo,,,,-23.5540231,-46.6535242
11850358722,node,Augusta sacolão e mercado,supermarket,,,,,,-23.5549546,-46.6567313
11853824333,node,Dia,supermarket,,Dia,,,,-23.6251005,-46.6088254
11853849653,node,OXXO,convenience,,OXXO,,,,-23.6228071,-46.6079845
11907799525,node,Dia Market,supermarket,,Dia Market,,,,-23.5641607,-46.6666437
11921009103,node,Mercado Mascena,supermarket,,,Avenida Itamarati,,,-23.6487194,-46.4971431
11933957125,node,Mercado HF,convenience,,,,,,-23.6542395,-46.6570676
11940200484,node,Oxxo,convenience,Grupo Nós,Oxxo,Avenida Wallace Simonsen,,,-23.7030639,-46.5442369
11940251500,node,Oxxo,convenience,,,,,,-23.633909,-46.6941003
11946539198,node,Supermercado Otugui,supermarket,,,Rua Três Rios,+55 (11) 3326-1419,Mo-Sa 08:30-19:00; Su 09:00-15:00,-23.5294088,-46.6366415
11960791338,node,Mercadinho Julimais,supermarket,,,Rua Mário Lago,,07:00-22:00,-23.4570366,-46.5849997
11963476851,node,Supermercado Cercadão,supermarket,,,Estr. da Baronesa,11 4858-3723,Segunda a Sábado: 8h às 22h Domingos e Feriados: 8h às 20h,-23.6954156,-46.7635081
11967887678,node,Sacolão Sacoman,greengrocer,,,Avenida Garcia de Ávila,,,-23.6807367,-46.6322281
11970046688,node,Carrefour Express,convenience,,Carrefour Express,,,,-23.6034146,-46.6622994
11979622383,node,Oxxo,convenience,,Oxxo,,,24/7,-23.6256366,-46.6987458
11982476051,node,Hortifruti-R.E,greengrocer,,,,,,-23.6195124,-46.6502404
12010301328,node,Comercial Esperança,supermarket,,,Avenida Sapopemba,,08:00-22:00,-23.6122877,-46.4801235
12010603486,node,Da Praça,supermarket,,,Avenida João Rodrigues Ruiz,,,-23.6117807,-46.4939817
12023111263,node,ampm,convenience,,ampm,Avenida Doutor Sylvio de Campos,,,-23.404637,-46.7507807
12033717087,node,Dia,supermarket,,Dia,,,,-23.5540676,-46.6612516
12038462502,node,Mercado Jupiter,supermarket,,,Avenida Isaac Aizemberg,,,-23.6983193,-46.5829901
12065457680,node,Mercado Zoosafari,supermarket,,,Avenida do Cursino,+55 11 2334 1121,"Mo-Sa 07:00-21:00; Su,PH 09:00-14:30",-23.6553377,-46.6138751
12077301993,node,Empório das frutas,greengrocer,,,,,,-23.5533021,-46.6507061
12087511124,node,Oxxo,convenience,,Oxxo,,,,-23.5893592,-46.6351007
12091678936,node,Oxxo,convenience,,Oxxo,,,,-23.5502158,-46.6450153
12099392955,node,Zaffari,supermarket,,,,,,-23.6312838,-46.7375491
12100637837,node,Oxxo,convenience,,Oxxo,,,,-23.5612756,-46.6879237
12105272330,node,Oxxo,convenience,,Oxxo,,,,-23.5739469,-46.6494987
12106179888,node,Oxxo,convenience,,Oxxo,,,"Mo-Su,PH 00:00-00:00",-23.545489,-46.6488404
12113574242,node,Mini Extra,convenience,,Mini Extra,,,,-23.5420362,-46.6405338
12113582592,node,Oxxo,convenience,,Oxxo,,,24/7,-23.5444735,-46.6426059
12139306734,node,Pão de Açúcar,supermarket,Pão de Açúcar,Pão de Açúcar,Rua Biobedas,,,-23.6220514,-46.6382318
12148169620,node,Pão de Açúcar,supermarket,,,Avenida Jornalista Roberto Marinho,,,-23.6270621,-46.6759627
12229918527,node,Oxxo,convenience,,Oxxo,,,,-23.5409054,-46.6972832
12257957095,node,Mercado Arouquense,supermarket,,,Rua Conselheiro Moreira de Barros,,,-23.4758452,-46.6502957
12290521349,node,Carrefour Express,convenience,,Carrefour Express,,,,-23.5593986,-46.6804219
12290536600,node,Dia,supermarket,,Dia,,,,-23.5600727,-46.6815553
12290555133,node,Zé do pito,convenience,,,,,,-23.5542092,-46.6559399
12323702162,node,Supermercados Joanin,supermarket,,,Avenida Valentim Magalhães,+55 11 4458-0533,"Mo-Sa 07:00-20:00; Su,PH 07:00-19:00",-23.678324,-46.49832
12324135408,node,Hortifruti e Distribuidora Battista,greengrocer,,,Estrada Turística do Jaraguá,,,-23.4866816,-46.7569064
12326880276,node,Sacolão Pague Bem,greengrocer,,,Rua Alagoinha,,,-23.5034687,-46.810852
12326912213,node,Tókio Supermercado,supermarket,,,Rua Alagoinha,,,-23.5044714,-46.8105182
12327721908,node,Frutas da Estação,greengrocer,,,Rua Astorga,,,-23.5295183,-46.5144521
12348101269,node,Oxxo,convenience,,,,,,-23.6325665,-46.6964592
12368624360,node,BR Mania,convenience,,BR Mania,Avenida Antônio Carlos Costa,,,-23.5507133,-46.7848757
12383503980,node,Marfê Empório,convenience,,,Avenida Engenheiro Queirós Teles,,,-23.574019,-46.7795269
12439085712,node,Sacolão 2000,greengrocer,,,Rua Darci Ribeiro,,,-23.5840714,-46.8102013
12451520591,node,Hudson,convenience,,,,,,-23.4279514,-46.4828631
12473469739,node,Oxxo,convenience,,Oxxo,Avenida Vila Ema,,,-23.5919855,-46.5403212
12479378708,node,St marche,supermarket,,,,,,-23.508046,-46.6487864
12479418335,node,Pomar da Vila,supermarket,,,,,,-23.5093786,-46.6524458
12487273097,node,Dia,supermarket,,,,,,-23.5013145,-46.6394236
12489367713,node,Dia,supermarket,,Dia,,,,-23.4999916,-46.6483006
12489375897,node,Mini Extra,convenience,,Mini Extra,,,,-23.499857,-46.647693
12489406599,node,Monarca,convenience,,,,,,-23.4986218,-46.6433472
12489459024,node,Gold Prime,supermarket,,,,,,-23.4996278,-46.6464168
12489771919,node,Nippon Center,convenience,,,,,,-23.4951404,-46.6451612
12492708959,node,Sirvase,convenience,,,,,,-23.6657871,-46.7149586
12492992978,node,Empório Horti Sabor,greengrocer,,,Rua Tabapuã,,,-23.5842147,-46.6802921
12559385152,node,minuto Pão de Açúcar,convenience,,,,,,-23.6075868,-46.6694402
12581644639,node,Hirota Food,supermarket,,,Rua Vieira de Morais,,,-23.6172241,-46.6777324
12582587110,node,ampm,convenience,,ampm,,,,-23.5243733,-46.5065603
12596230606,node,Oxxo,convenience,,Oxxo,,,,-23.58292,-46.675465
12645897423,node,VIP 1000,convenience,,,,,,-23.5851154,-46.7212969
12650027798,node,Mercado Extra,supermarket,,Mercado Extra,,,,-23.6008005,-46.7276402
12650606222,node,Shell Select,convenience,,Shell Select,,,,-23.6060764,-46.7128874
12650709161,node,ampm,convenience,,ampm,,,,-23.5945091,-46.7208253
12699100996,node,Mercado Guedala,convenience,,,,,,-23.5855985,-46.7206029
12735387499,node,Empório Bom Gosto,supermarket,Renato,,Rua Fructuoso Vianna,,Mo-Su 07:00-18:00,-23.4509435,-46.6294936
12745877032,node,Mercadinho São José,supermarket,,,Rua Aqueronte,,,-23.6945916,-46.5173396
12747955159,node,Quitanda Tomio,greengrocer,,,Rua dos Três Irmãos,,Mo-Fr 06:30-21:00; Sa 06:30-20:00; Su 08:00-14:00,-23.5898491,-46.715733
12750001902,node,Mercado e Rotisserie da Barra,supermarket,,,Rua Cônego Vicente Miguel Marino,,Mo-Sa 07:00-22:00/ Su 07:00-18:00,-23.5267738,-46.6495946
12751110423,node,IL Frutas,greengrocer,,,Rua Morro Crispim da Costa,,,-23.4458057,-46.7052179
12752655226,node,Mercadinho Aguapeí,convenience,,,Rua Aguapeí,,Mo-Fr 07:00 - 18:00; Sa 07:00 - 12:00,-23.6452837,-46.5532599
12752672347,node,Sacolão Maçã Verde,greengrocer,,,Rua Oliveira Pinto,,tu-sa 08:oo -16:30; su 08:00 - 11:30,-23.6226989,-46.5239048
12768557047,node,Shell,convenience,,Shell,Avenida dos Estados,,,-23.6516838,-46.5116548
12770867168,node,T-Burguer,convenience,,,Avenida Dom Pedro I,,,-23.676645,-46.5110945
12770867170,node,Dom Pedro I Hortifruti,greengrocer,,,Avenida Dom Pedro I,+55 11 2354 1398,,-23.6764988,-46.5111505
12780066168,node,Empório Morato,supermarket,,,,,,-23.5817035,-46.7123558
12791608407,node,Sousa Coco Distribuidora,greengrocer,,,,,,-23.5809245,-46.7118278
12795244516,node,BR Mania,convenience,,BR Mania,,,,-23.5822129,-46.7121294
12815855266,node,EntrePosto,convenience,,,,,,-23.5936009,-46.7424707
12848946446,node,Mercado Extra,supermarket,,Mercado Extra,,,,-23.5447179,-46.7559396
12849020005,node,Mercadinho do Naldo,supermarket,,,Rua Assum Preto,,,-23.5464963,-46.7434091
12849045098,node,Mini Sacolão JN,greengrocer,,,Rua Assum Preto,,,-23.5460547,-46.7432175
12849159512,node,Mercado do Cobra,convenience,,,Rua Catalunha,,,-23.5413992,-46.7434772
12875473207,node,Mercado Mix GM,supermarket,,,Avenida Elísio Cordeiro de Siqueira,+55 11 96598-7568,,-23.5011563,-46.7474516
12879354613,node,Supermercado La Barca,supermarket,,,,,,-23.5842106,-46.751524
12923802113,node,Carrefour,supermarket,,Carrefour,,,,-23.6945232,-46.7006028
12923802114,node,Dia,supermarket,,Dia,,,,-23.68952,-46.7013074
12923802115,node,Hortifruti Interlagos,greengrocer,,,,,,-23.6879779,-46.7043336
12923802116,node,Atacadão,supermarket,,Atacadão,,,,-23.6856069,-46.6917468
12923802117,node,Assaí Atacadista,supermarket,,Assaí Atacadista,,,,-23.6785421,-46.6952301
12923802118,node,Roldão Atacadista,supermarket,,,,,,-23.6734037,-46.7002499
12923802119,node,Hirota Food Express,convenience,,,,,,-23.6824525,-46.6884604
12923802120,node,Extra Mercado,supermarket,,,,,,-23.6803236,-46.683199
12924059280,node,Oxxo,convenience,,Oxxo,Rua Afonsina,,,-23.654006,-46.5655838
12962093977,node,Supermercado Sapopemba,supermarket,,,Avenida Sapopemba,,,-23.6127609,-46.4920946
12975150896,node,Oxxo,convenience,,Oxxo,Rua Líbero Badaró,,24/7,-23.5452571,-46.635463
12975150897,node,Oxxo,convenience,,Oxxo,Rua Boa Vista,,,-23.5447113,-46.6338078
12975150898,node,Oxxo,convenience,,Oxxo,Rua Direita,,24/7,-23.5487269,-46.6344815
12984429635,node,Carrefour Express,convenience,,Carrefour Express,,,,-23.555499,-46.6572178
12986403679,node,Extra,supermarket,GPA,Extra,Estrada M'Boi Mirim,,,-23.6714992,-46.7418353
13014491275,node,Dia,supermarket,,Dia,Avenida Eliseu de Almeida,,Mo-Fr 07:00-21:00,-23.5903733,-46.7376531
13017953575,node,Mercado do Gaúcho,convenience,Gaúcho,,Rua Capitão Francisco Teixeira Nogueira,,Mo-Fr 06:00-02:00; PH off,-23.5129352,-46.6870741
13121752416,node,Conveniência No Posto,convenience,,,Avenida Clarisse de Jesus Lázaro Bedeschi,,,-23.67021,-46.4710611
13131453169,node,Carrefour Express,convenience,,Carrefour Express,,,,-23.5592336,-46.6601184
13131887964,node,Hortifruti Destino Verde,supermarket,Hortifruti Destino Verde,,Estrada Tenente José Maria da Cunha,,Mo-Sa 08:00-18:00,-23.6260081,-46.7883859
13172345441,node,Galena Market,supermarket,,,,,,-23.5893797,-46.7169591
13172534613,node,Oxxo,convenience,,,,,,-23.5390143,-46.6708453
13189097703,node,Oxxo,convenience,,,Rua Doutor Bento Teobaldo Ferraz,,24/7,-23.523951,-46.665361
13189097809,node,Sepermercado,supermarket,,,,,,-23.522598,-46.6410418
13191290958,node,Empório La Granola,supermarket,,,,+55 11 2532-0857,Tu-Fr 09:00-19:00; Sa 09:00-18:00; Su 09:00-14:00,-23.574388,-46.6321349
13205035430,node,Shell Select,convenience,,,,,,-23.5878624,-46.723277
13230606822,node,Quitanda do Quinha,greengrocer,,,Viela do macaco,,Mo-Fr 08:00-17:00,-23.5467932,-46.744678
13233587492,node,Sacolão Pague Menos,greengrocer,,,,,,-23.6737741,-46.6562055
13233604961,node,Mercadinho do Edson,convenience,,,,,,-23.6734738,-46.6560674
13233625789,node,Distribuidora Aliança,convenience,,,,,,-23.6737673,-46.6560453
13235148101,node,Mini extra,convenience,,,Rua do Bosque,,,-23.5249484,-46.6574733
13235148201,node,Oxxo,convenience,,,,,,-23.5255922,-46.6554887
13235148205,node,Mercado extra,convenience,,,,,,-23.5291333,-46.6370573
13235148404,node,Oxxo,convenience,,,,,,-23.5240636,-46.6441986
13235148408,node,Mercado,convenience,,,,,,-23.5037974,-46.6235515
13235148504,node,Oxxo,convenience,,,,,24/7,-23.5008685,-46.6234439
13235669886,node,Sacolão Joaniza,greengrocer,,,,,,-23.6754742,-46.6628348
13235691841,node,Ayumi Supermercados,supermarket,,,,,,-23.6739863,-46.6649709
13235706726,node,Hortimax Hortifruti,greengrocer,,,,,,-23.6736412,-46.6647533
13235750209,node,Sacolão Economia,greengrocer,,,,,,-23.675485,-46.6631761
13235775925,node,Santa Catarina Hortifruti,greengrocer,,,,,,-23.6536062,-46.6573289
13238171301,node,Carrefour,convenience,,,,,24/7,-23.425784,-46.4819706
13248178501,node,Oxxo,convenience,,,,,24/7,-23.5002817,-46.6308691
13248178802,node,Oxxo,convenience,,,,,24/7,-23.5022679,-46.6304921
13248178902,node,Zapith,convenience,,,,,,-23.5031021,-46.6258287
13255956501,node,Roldao atacadista,supermarket,,,Avenida General Ataliba Leonel,,Mo-Sa 07:00-22:00; Su 08:00-18:00,-23.5005917,-46.6138753
13272104272,node,Recanto Supermercado e Hortifruti,supermarket,,,,,,-23.5789502,-46.7102395
13278113705,node,Cayates,convenience,,,,,,-23.5096863,-46.6261155
13278113802,node,Carrefour,convenience,,,,,,-23.5603762,-46.6383998
13278114005,node,Jjotas,convenience,,,,,,-23.5610205,-46.6347779
13278114006,node,Mercado ana,convenience,,,,,,-23.5592567,-46.6336351
13278114503,node,Gaspar presents,convenience,,,Rua Voluntários da Pátria,01122513008,Mo-Sa 08:00-19:30; Su 08:00-14:00,-23.5060304,-46.626383
13278115903,node,Oxxo,convenience,,,,,24/7,-23.5601207,-46.6332207
13286290899,node,Freguesia,supermarket,,,,,,-23.4941791,-46.6970805
13302544357,node,Supermercado Mirassol,supermarket,,,Avenida João Ventura dos Santos,,,-23.4949758,-46.7927077
13311843739,node,Mercado Extra,supermarket,,Mercado Extra,,,,-23.642889,-46.560677
13320080803,node,Mini extra,convenience,,,,,,-23.5519592,-46.6452595
13320080805,node,Oxxo,convenience,,,,,,-23.5530719,-46.6470591
13320081001,node,Oxxo,convenience,,,,,,-23.5330867,-46.6468106
27021145,way,Assaí Atacadista,supermarket,,Assaí Atacadista,Avenida Ragueb Chohfi,+55 11 2010 1200,"Mo-Sa 07:00-22:00; Su,PH 08:00-18:00",-23.6113852,-46.4741181
34700909,way,Carrefour,supermarket,,Carrefour,,,,-23.4397484,-46.5410717
37354684,way,Assaí Atacadista,supermarket,Assaí,Assaí Atacadista,,,,-23.5183859,-46.7267305
38043322,way,Sonda Supermercados,supermarket,,,Rua Apucarana,,,-23.5467205,-46.5636345
38360255,way,Supermercado Sonda,supermarket,,,,,,-23.5269393,-46.6714204
38389005,way,Pão de Açúcar,supermarket,,Pão de Açúcar,,,,-23.5444795,-46.5689397
38730561,way,Vip Supermercado,supermarket,,,Rua Monte Serrat,,,-23.5512168,-46.5598593
39124578,way,Carrefour,supermarket,,Carrefour,,,Mo-Sa 07:00-22:00; Su 08:00-21:00,-23.6181,-46.6269874
39124579,way,Carrefour,supermarket,,Carrefour,,,Mo-Sa 07:00-22:00; Su 08:00-21:00,-23.6177854,-46.6257407
47877707,way,Carrefour,supermarket,,Carrefour,Travessa do Rosário,,,-23.467722,-46.5212714
60723580,way,Pão de Açúcar,supermarket,,Pão de Açúcar,Avenida Doutor Ricardo Jafet,,24/7,-23.5880969,-46.6204932
62194916,way,Assaí Atacadista,supermarket,,Assaí Atacadista,,,24/7,-23.5163063,-46.518777
75196539,way,Assaí Atacadista,supermarket,,Assaí Atacadista,,,,-23.5571006,-46.7472702
75978326,way,Atacadão Pirituba,supermarket,Grupo Carrefour Brasil,,Avenida Mutinga,,,-23.4853544,-46.7391192
79383937,way,Pastorinho,supermarket,Pastorinho,,Avenida Raimundo Pereira de Magalhães,,Mo-Sa 07:00-22:00,-23.5059366,-46.7161321
105517775,way,Extra,supermarket,,Extra,Avenida Nossa Senhora do Sabará,,,-23.6803344,-46.6831957
111636312,way,Pão de Açúcar,supermarket,,Pão de Açúcar,Avenida Santo Amaro,,,-23.6301475,-46.6909472
111789720,way,Pão de Açúcar,supermarket,Pão de Açúcar,Pão de Açúcar,Avenida Major Sylvio de Magalhães Padilha,,24/7,-23.6275855,-46.7170232
111875361,way,Supermercado Nagumo - Parq. Santa Madalena,supermarket,,,Avenida Manuel Pimentel,,,-23.6101951,-46.5086686
112413223,way,Carrefour,supermarket,Carrefour,Carrefour,,,Mo-Sa 07:00-23:00; Su 08:00-22:00,-23.6258624,-46.6864775
112655978,way,Pão de Açúcar,supermarket,Pão de Açúcar,Pão de Açúcar,Avenida Washington Luís,,,-23.6446958,-46.6739872
118304714,way,Mercado Extra,supermarket,,Mercado Extra,,,,-23.5878833,-46.6761799
123814333,way,Assai Atacadista - Aeroporto,supermarket,Assai,Assai,,,,-23.62856,-46.6673624
